transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,amount_raw,currency,year,amount_idr,category_type,is_shared,num_people,payer,split_amount,participants
T5425,U032,2021-02-11,expense,hiburan,8085.0,tunai,denpasar,main game,2021-02,2.0,Thursday,False,8085,INR,2021,15604.05,non-essential,1,3,U032,5201.349999999999,"['U073', 'U086', 'U090']"
T6384,U132,2021-02-12,expense,tempat_tinggal,6147.0,kartu,balikpapan,bayar kos,2021-02,2.0,Friday,False,6147,INR,2021,11863.71,essential,0,1,U132,11863.71,['U132']
T0960,U096,2021-02-12,expense,pendidikan,231.0,tunai,semarang,beli alat tulis,2021-02,2.0,Friday,False,231,INR,2021,445.83,other,0,1,U096,445.83,['U096']
T7431,U149,2021-02-12,expense,transportasi,5529.0,kartu,semarang,isi bensin,2021-02,2.0,Friday,False,$5529,USD,2021,790647.0,other,1,2,U149,395323.5,"['U150', 'U119']"
T11657,U131,2021-02-12,expense,tempat_tinggal,16334.0,kartu,palembang,bayar apartemen,2021-02,2.0,Friday,False,16334,INR,2021,31524.62,essential,0,1,U131,31524.62,['U131']
T6964,U111,2021-02-12,expense,pendidikan,6003.0,tunai,yogyakarta,les online,2021-02,2.0,Friday,False,Rs.6003,INR,2021,11585.79,other,0,1,U111,11585.79,['U111']
T11713,U136,2021-02-12,expense,transportasi,1859.0,kartu,bandung,bayar parkir,2021-02,2.0,Friday,False,1859,INR,2021,3587.87,other,1,3,U136,1195.9566666666667,"['U037', 'U070', 'U125']"
T6478,U135,2021-02-12,expense,kesehatan,3427.0,tunai,surabaya,beli vitamin,2021-02,2.0,Friday,False,3427,INR,2021,6614.11,essential,0,1,U135,6614.11,['U135']
T2387,U006,2021-02-12,income,freelance,52179.0,kartu,yogyakarta,bayaran freelance,2021-02,2.0,Friday,False,52179,INR,2021,100705.47,income,0,1,U006,100705.47,['U006']
T13586,U089,2021-02-12,income,investasi,33121.0,kartu,denpasar,profit reksa dana,2021-02,2.0,Friday,False,33121,INR,2021,63923.53,income,0,1,U089,63923.53,['U089']
T7587,U101,2021-02-13,expense,hiburan,4122.0,bank_transfer,medan,langganan Netflix,2021-02,2.0,Saturday,True,4122,INR,2021,7955.46,non-essential,0,1,U101,7955.46,['U101']
T11992,U004,2021-02-13,expense,transportasi,2391.0,kartu,bandung,naik MRT,2021-02,2.0,Saturday,True,2391,INR,2021,4614.63,other,1,2,U004,2307.315,"['U085', 'U120']"
T13339,U065,2021-02-13,expense,makanan,3400.0,tunai,makassar,beli air minum,2021-02,2.0,Saturday,True,3400,INR,2021,6562.0,essential,1,2,U065,3281.0,"['U142', 'U117']"
T1021,U117,2021-02-13,expense,tagihan,5351.0,bank_transfer,jakarta,bayar internet,2021-02,2.0,Saturday,True,5351,INR,2021,10327.43,essential,0,1,U117,10327.43,['U117']
T11148,U085,2021-02-13,expense,hiburan,5866.0,kartu,surabaya,main game,2021-02,2.0,Saturday,True,5866,INR,2021,11321.38,non-essential,0,1,U085,11321.38,['U085']
T0503,U047,2021-02-13,income,bonus,65888.0,bank_transfer,bandung,transaksi,2021-02,2.0,Saturday,True,65888,INR,2021,127163.84,income,0,1,U047,127163.84,['U047']
T7959,U142,2021-02-14,expense,tempat_tinggal,955.0,ewallet,jakarta,bayar sewa rumah,2021-02,2.0,Sunday,True,955,INR,2021,1843.15,essential,0,1,U142,1843.15,['U142']
T7658,U095,2021-02-14,expense,makanan,1359.0,bank_transfer,makassar,pesan gofood,2021-02,2.0,Sunday,True,1359,INR,2021,2622.87,essential,1,5,U095,524.574,"['U021', 'U056', 'U113', 'U103', 'U069']"
T8030,U136,2021-02-14,expense,tempat_tinggal,5806.0,kartu,bandung,bayar sewa rumah,2021-02,2.0,Sunday,True,5806,INR,2021,11205.58,essential,0,1,U136,11205.58,['U136']
T6213,U088,2021-02-14,expense,transportasi,2174.0,tunai,semarang,naik grab,2021-02,2.0,Sunday,True,2174,INR,2021,4195.82,other,0,1,U088,4195.82,['U088']
T5774,U005,2021-02-14,expense,makanan,7406.0,kartu,bandung,pesan grabfood,2021-02,2.0,Sunday,True,7406,INR,2021,14293.58,essential,1,3,U005,4764.526666666667,"['U020', 'U037', 'U086']"
T11191,U086,2021-02-14,expense,makanan,9427.0,bank_transfer,bandung,jajan minimarket,2021-02,2.0,Sunday,True,9427,INR,2021,18194.11,essential,0,1,U086,18194.11,['U086']
T5799,U097,2021-02-14,income,gaji,76175.0,qris,palembang,gaji bulanan,2021-02,2.0,Sunday,True,76175,INR,2021,147017.75,income,0,1,U097,147017.75,['U097']
T12089,U086,2021-02-15,expense,tagihan,5120.0,kartu,unknown,bayar air,2021-02,2.0,Monday,False,5120,INR,2021,9881.6,essential,0,1,U086,9881.6,['U086']
T1839,U131,2021-02-15,expense,makanan,8737.0,kartu,semarang,ngopi di kafe,2021-02,2.0,Monday,False,8737,INR,2021,16862.41,essential,0,1,U131,16862.41,['U131']
T9319,U100,2021-02-15,income,lainnya,74183.0,bank_transfer,yogyakarta,transaksi harian,2021-02,2.0,Monday,False,74183,INR,2021,143173.19,income,0,1,U100,143173.19,['U100']
T11562,U137,2021-02-15,expense,tempat_tinggal,37834.0,kartu,yogyakarta,iuran kebersihan,2021-02,2.0,Monday,False,37834,INR,2021,73019.62,essential,0,1,U137,73019.62,['U137']
T6190,U077,2021-02-16,expense,tagihan,3661.0,qris,yogyakarta,bayar internet,2021-02,2.0,Tuesday,False,3661,INR,2021,7065.73,essential,0,1,U077,7065.73,['U077']
T7309,U130,2021-02-16,expense,tempat_tinggal,4144.0,bank_transfer,palembang,iuran kebersihan,2021-02,2.0,Tuesday,False,4144,INR,2021,7997.92,essential,0,1,U130,7997.92,['U130']
T12863,U011,2021-02-16,expense,tempat_tinggal,6658.0,qris,surabaya,iuran kebersihan,2021-02,2.0,Tuesday,False,6658,INR,2021,12849.94,essential,0,1,U011,12849.94,['U011']
T7916,U087,2021-02-16,expense,makanan,2343.0,kartu,palembang,pesan shopeefood,2021-02,2.0,Tuesday,False,2343,INR,2021,4521.99,essential,1,3,U087,1507.33,"['U105', 'U147', 'U150']"
T10991,U092,2021-02-17,expense,transportasi,6534.0,bank_transfer,balikpapan,bayar parkir,2021-02,2.0,Wednesday,False,6534,INR,2021,12610.62,other,1,4,U092,3152.655,"['U007', 'U082', 'U037', 'U118']"
T0663,U067,2021-02-17,expense,transportasi,8757.0,bank_transfer,yogyakarta,naik grab,2021-02,2.0,Wednesday,False,8757,INR,2021,16901.01,other,0,1,U067,16901.01,['U067']
T6970,U049,2021-02-17,expense,tagihan,5501.0,tunai,yogyakarta,bayar WiFi,2021-02,2.0,Wednesday,False,5501,INR,2021,10616.93,essential,0,1,U049,10616.93,['U049']
T1364,U048,2021-02-17,expense,tempat_tinggal,36056.0,qris,jakarta,bayar apartemen,2021-02,2.0,Wednesday,False,36056,INR,2021,69588.08,essential,0,1,U048,69588.08,['U048']
T2219,U012,2021-02-18,income,freelance,40590.0,kartu,medan,pendapatan project,2021-02,2.0,Thursday,False,40590,INR,2021,78338.7,income,0,1,U012,78338.7,['U012']
T12162,U083,2021-02-18,expense,makanan,3871.0,bank_transfer,jakarta,beli cemilan,2021-02,2.0,Thursday,False,3871,INR,2021,7471.03,essential,0,1,U083,7471.03,['U083']
T10869,U135,2021-02-18,expense,transportasi,9142.0,bank_transfer,semarang,naik gojek,2021-02,2.0,Thursday,False,9142,INR,2021,17644.06,other,0,1,U135,17644.06,['U135']
T6430,U046,2021-02-19,income,gaji,12836.0,kartu,bandung,penerimaan gaji,2021-02,2.0,Friday,False,12836,INR,2021,24773.48,income,0,1,U046,24773.48,['U046']
T9187,U138,2021-02-19,expense,tempat_tinggal,28832.0,tunai,surabaya,iuran kebersihan,2021-02,2.0,Friday,False,$28832,USD,2021,4122976.0,essential,0,1,U138,4122976.0,['U138']
T9166,U051,2021-02-19,income,freelance,47673.0,kartu,jakarta,bayaran freelance,2021-02,2.0,Friday,False,47673,INR,2021,92008.89,income,0,1,U051,92008.89,['U051']
T10417,U096,2021-02-19,expense,tempat_tinggal,38346.0,qris,palembang,bayar kos,2021-02,2.0,Friday,False,₹38346,INR,2021,74007.78,essential,0,1,U096,74007.78,['U096']
T13284,U045,2021-02-19,expense,tempat_tinggal,28005.0,bank_transfer,balikpapan,bayar sewa rumah,2021-02,2.0,Friday,False,28005,INR,2021,54049.65,essential,0,1,U045,54049.65,['U045']
T8251,U045,2021-02-20,expense,lainnya,5549.0,ewallet,balikpapan,pengeluaran lainnya,2021-02,2.0,Saturday,True,5549,INR,2021,10709.57,other,0,1,U045,10709.57,['U045']
T4543,U043,2021-02-20,expense,tagihan,8670.0,qris,denpasar,bayar air,2021-02,2.0,Saturday,True,8670,INR,2021,16733.1,essential,0,1,U043,16733.1,['U043']
T7408,U077,2021-02-20,expense,transportasi,780.0,kartu,surabaya,bayar tol,2021-02,2.0,Saturday,True,780,INR,2021,1505.4,other,0,1,U077,1505.4,['U077']
T12820,U044,2021-02-20,expense,makanan,761.0,tunai,makassar,beli air minum,2021-02,2.0,Saturday,True,$761,USD,2021,108823.0,essential,1,5,U044,21764.6,"['U084', 'U068', 'U150', 'U063', 'U072']"
T12249,U045,2021-02-20,expense,makanan,4958.0,qris,bandung,ngopi di kafe,2021-02,2.0,Saturday,True,4958,INR,2021,9568.94,essential,1,4,U045,2392.235,"['U128', 'U084', 'U011', 'U138']"
T5637,U063,2021-02-20,expense,makanan,870.0,tunai,palembang,jajan minimarket,2021-02,2.0,Saturday,True,870,INR,2021,1679.1,essential,1,5,U063,335.82,"['U070', 'U040', 'U031', 'U065', 'U106']"
T13624,U116,2021-02-21,expense,kesehatan,6892.0,bank_transfer,balikpapan,tes kesehatan,2021-02,2.0,Sunday,True,6892,INR,2021,13301.56,essential,0,1,U116,13301.56,['U116']
T7718,U110,2021-02-21,expense,tempat_tinggal,8105.0,qris,balikpapan,bayar kos,2021-02,2.0,Sunday,True,8105,INR,2021,15642.65,essential,0,1,U110,15642.65,['U110']
T6953,U142,2021-02-21,income,gaji,18885.0,kartu,palembang,penerimaan gaji,2021-02,2.0,Sunday,True,18885,INR,2021,36448.05,income,0,1,U142,36448.05,['U142']
T12169,U136,2021-02-21,expense,pendidikan,2732.0,tunai,yogyakarta,pelatihan online,2021-02,2.0,Sunday,True,$2732,USD,2021,390676.0,other,0,1,U136,390676.0,['U136']
T4786,U009,2021-02-21,expense,hiburan,4085.0,ewallet,palembang,nonton bioskop,2021-02,2.0,Sunday,True,4085,INR,2021,7884.05,non-essential,0,1,U009,7884.05,['U009']
T3356,U079,2021-02-22,expense,transportasi,2234.0,bank_transfer,bandung,isi bensin,2021-02,2.0,Monday,False,2234,INR,2021,4311.62,other,0,1,U079,4311.62,['U079']
T11953,U051,2021-02-22,expense,pendidikan,3421.0,bank_transfer,balikpapan,bayar kursus,2021-02,2.0,Monday,False,3421,INR,2021,6602.53,other,0,1,U051,6602.53,['U051']
T3226,U039,2021-02-22,expense,makanan,2265.0,tunai,jakarta,beli air minum,2021-02,2.0,Monday,False,2265,INR,2021,4371.45,essential,1,3,U039,1457.1499999999999,"['U090', 'U060', 'U094']"
T8403,U116,2021-02-22,expense,pendidikan,7996.0,bank_transfer,yogyakarta,pelatihan online,2021-02,2.0,Monday,False,7996,INR,2021,15432.28,other,0,1,U116,15432.28,['U116']
T3870,U011,2021-02-22,expense,makanan,995.0,ewallet,makassar,makan siang,2021-02,2.0,Monday,False,995,INR,2021,1920.35,essential,1,2,U011,960.175,"['U084', 'U119']"
T0089,U061,2021-02-23,expense,pendidikan,1512.0,bank_transfer,semarang,beli buku,2021-02,2.0,Tuesday,False,1512,INR,2021,2918.16,other,0,1,U061,2918.16,['U061']
T0651,U038,2021-02-23,expense,tempat_tinggal,2693.0,qris,bandung,iuran kebersihan,2021-02,2.0,Tuesday,False,2693,INR,2021,5197.49,essential,0,1,U038,5197.49,['U038']
T6305,U076,2021-02-23,expense,tagihan,6196.0,bank_transfer,surabaya,bayar internet,2021-02,2.0,Tuesday,False,₹6196,INR,2021,11958.28,essential,0,1,U076,11958.28,['U076']
T12084,U066,2021-02-23,income,freelance,34187.0,tunai,surabaya,jasa konsultasi,2021-02,2.0,Tuesday,False,34187,INR,2021,65980.91,income,0,1,U066,65980.91,['U066']
T4329,U052,2021-02-23,expense,makanan,189.0,kartu,unknown,beli air minum,2021-02,2.0,Tuesday,False,$189,USD,2021,27027.0,essential,1,2,U052,13513.5,"['U010', 'U088']"
T3602,U143,2021-02-24,income,gaji,18584.0,tunai,jakarta,bonus perusahaan,2021-02,2.0,Wednesday,False,18584,INR,2021,35867.12,income,0,1,U143,35867.12,['U143']
T1916,U100,2021-02-24,income,freelance,23426.0,tunai,palembang,pendapatan project,2021-02,2.0,Wednesday,False,23426,INR,2021,45212.18,income,0,1,U100,45212.18,['U100']
T7327,U051,2021-02-24,expense,transportasi,1000.0,kartu,unknown,naik gojek,2021-02,2.0,Wednesday,False,-1000,INR,2021,1930.0,other,1,2,U051,965.0,"['U022', 'U056']"
T4433,U119,2021-02-24,expense,tempat_tinggal,7368.0,qris,bandung,bayar sewa rumah,2021-02,2.0,Wednesday,False,7368,INR,2021,14220.24,essential,0,1,U119,14220.24,['U119']
T1291,U036,2021-02-24,expense,hiburan,5984.0,bank_transfer,jakarta,langganan Netflix,2021-02,2.0,Wednesday,False,5984,INR,2021,11549.12,non-essential,0,1,U036,11549.12,['U036']
T3939,U011,2021-02-24,expense,hiburan,4995.0,qris,jakarta,streaming musik,2021-02,2.0,Wednesday,False,4995,INR,2021,9640.35,non-essential,0,1,U011,9640.35,['U011']
T13504,U087,2021-02-24,expense,makanan,1417.0,qris,semarang,beli cemilan,2021-02,2.0,Wednesday,False,1417,INR,2021,2734.81,essential,0,1,U087,2734.81,['U087']
T4767,U007,2021-02-25,expense,transportasi,6664.0,ewallet,palembang,naik grab,2021-02,2.0,Thursday,False,6664,INR,2021,12861.52,other,0,1,U007,12861.52,['U007']
T3676,U136,2021-02-25,expense,tagihan,500.0,kartu,bandung,bayar BPJS,2021-02,2.0,Thursday,False,₹-500,INR,2021,965.0,essential,0,1,U136,965.0,['U136']
T11036,U024,2021-02-26,expense,tempat_tinggal,7691.0,tunai,denpasar,bayar kos,2021-02,2.0,Friday,False,7691,INR,2021,14843.63,essential,0,1,U024,14843.63,['U024']
T6143,U072,2021-02-26,expense,transportasi,731.0,tunai,yogyakarta,bayar parkir,2021-02,2.0,Friday,False,731,INR,2021,1410.83,other,1,2,U072,705.415,"['U015', 'U037']"
T12328,U006,2021-02-26,expense,pendidikan,4546.0,kartu,makassar,bayar UKT,2021-02,2.0,Friday,False,₹4546,INR,2021,8773.78,other,0,1,U006,8773.78,['U006']
T5080,U111,2021-02-26,expense,makanan,3002.0,tunai,palembang,makan malam,2021-02,2.0,Friday,False,3002,INR,2021,5793.86,essential,0,1,U111,5793.86,['U111']
T8498,U105,2021-02-27,expense,tagihan,8562.0,tunai,medan,bayar pulsa,2021-02,2.0,Saturday,True,8562,INR,2021,16524.66,essential,0,1,U105,16524.66,['U105']
T4396,U100,2021-02-27,expense,tempat_tinggal,3935.0,kartu,palembang,bayar kos,2021-02,2.0,Saturday,True,3935,INR,2021,7594.55,essential,0,1,U100,7594.55,['U100']
T8524,U078,2021-02-27,expense,tagihan,9689.0,tunai,palembang,bayar air,2021-02,2.0,Saturday,True,$9689,USD,2021,1385527.0,essential,0,1,U078,1385527.0,['U078']
T1982,U089,2021-02-27,income,lainnya,49683.0,ewallet,palembang,belanja kebutuhan,2021-02,2.0,Saturday,True,49683,INR,2021,95888.19,income,0,1,U089,95888.19,['U089']
T11686,U146,2021-02-27,expense,transportasi,5885.0,qris,medan,servis motor,2021-02,2.0,Saturday,True,5885,INR,2021,11358.05,other,0,1,U146,11358.05,['U146']
T3498,U143,2021-02-28,expense,kesehatan,2303.0,kartu,unknown,kontrol dokter,2021-02,2.0,Sunday,True,2303,INR,2021,4444.79,essential,0,1,U143,4444.79,['U143']
T4923,U047,2021-02-28,income,investasi,42752.0,bank_transfer,medan,keuntungan crypto,2021-02,2.0,Sunday,True,42752,INR,2021,82511.36,income,0,1,U047,82511.36,['U047']
T3325,U074,2021-02-28,income,freelance,69344.0,qris,makassar,bayaran freelance,2021-02,2.0,Sunday,True,69344,INR,2021,133833.92,income,0,1,U074,133833.92,['U074']
T6874,U148,2021-02-28,income,freelance,18437.0,bank_transfer,unknown,bayaran freelance,2021-02,2.0,Sunday,True,18437,INR,2021,35583.41,income,0,1,U148,35583.41,['U148']
T6136,U092,2021-03-01,expense,pendidikan,5726.0,kartu,makassar,beli alat tulis,2021-03,3.0,Monday,False,5726,INR,2021,11051.18,other,0,1,U092,11051.18,['U092']
T2207,U052,2021-03-01,income,bonus,78925.0,kartu,jakarta,transaksi,2021-03,3.0,Monday,False,78925,INR,2021,152325.25,income,0,1,U052,152325.25,['U052']
T1904,U145,2021-03-01,expense,makanan,2560.0,bank_transfer,bandung,pesan grabfood,2021-03,3.0,Monday,False,2560,INR,2021,4940.8,essential,0,1,U145,4940.8,['U145']
T4339,U086,2021-03-01,expense,tempat_tinggal,2892.0,qris,yogyakarta,bayar kos,2021-03,3.0,Monday,False,2892,INR,2021,5581.56,essential,0,1,U086,5581.56,['U086']
T3221,U134,2021-03-01,expense,hiburan,8794.0,kartu,balikpapan,langganan Netflix,2021-03,3.0,Monday,False,8794,INR,2021,16972.42,non-essential,0,1,U134,16972.42,['U134']
T5301,U063,2021-03-02,expense,tempat_tinggal,8956.0,kartu,bandung,iuran kebersihan,2021-03,3.0,Tuesday,False,$8956,USD,2021,1280708.0,essential,0,1,U063,1280708.0,['U063']
T2315,U100,2021-03-02,expense,makanan,2318.0,tunai,surabaya,ngopi di kafe,2021-03,3.0,Tuesday,False,₹2318,INR,2021,4473.74,essential,0,1,U100,4473.74,['U100']
T1176,U033,2021-03-02,expense,hiburan,2505.0,qris,makassar,nonton bioskop,2021-03,3.0,Tuesday,False,2505,INR,2021,4834.65,non-essential,0,1,U033,4834.65,['U033']
T5465,U042,2021-03-03,expense,hiburan,2717.0,qris,palembang,langganan Netflix,2021-03,3.0,Wednesday,False,₹2717,INR,2021,5243.81,non-essential,0,1,U042,5243.81,['U042']
T2123,U109,2021-03-04,expense,lainnya,2227.0,bank_transfer,bandung,belanja kebutuhan,2021-03,3.0,Thursday,False,2227,INR,2021,4298.11,other,0,1,U109,4298.11,['U109']
T1786,U042,2021-03-04,expense,makanan,4195.0,bank_transfer,makassar,ngopi di kafe,2021-03,3.0,Thursday,False,4195,INR,2021,8096.35,essential,1,2,U042,4048.175,"['U044', 'U090']"
T3095,U053,2021-03-04,expense,tagihan,8525.0,qris,unknown,bayar air,2021-03,3.0,Thursday,False,₹8525,INR,2021,16453.25,essential,0,1,U053,16453.25,['U053']
T0824,U007,2021-03-04,expense,hiburan,3219.0,qris,palembang,main game,2021-03,3.0,Thursday,False,3219,INR,2021,6212.67,non-essential,1,4,U007,1553.1675,"['U117', 'U044', 'U120', 'U046']"
T8494,U145,2021-03-05,expense,makanan,1530.0,tunai,medan,makan siang,2021-03,3.0,Friday,False,1530,INR,2021,2952.9,essential,1,5,U145,590.58,"['U055', 'U028', 'U048', 'U029', 'U097']"
T7564,U128,2021-03-05,expense,makanan,2969.0,qris,palembang,sarapan,2021-03,3.0,Friday,False,2969,INR,2021,5730.17,essential,0,1,U128,5730.17,['U128']
T2336,U144,2021-03-05,expense,transportasi,404.0,bank_transfer,unknown,naik grab,2021-03,3.0,Friday,False,404,INR,2021,779.72,other,1,3,U144,259.9066666666667,"['U073', 'U047', 'U101']"
T7394,U102,2021-03-06,expense,hiburan,3482.0,bank_transfer,jakarta,streaming musik,2021-03,3.0,Saturday,True,3482,INR,2021,6720.26,non-essential,0,1,U102,6720.26,['U102']
T0491,U108,2021-03-06,expense,makanan,1023.0,kartu,semarang,beli air minum,2021-03,3.0,Saturday,True,1023,INR,2021,1974.39,essential,0,1,U108,1974.39,['U108']
T3258,U096,2021-03-06,expense,tempat_tinggal,6051.0,qris,bandung,bayar apartemen,2021-03,3.0,Saturday,True,6051,INR,2021,11678.43,essential,0,1,U096,11678.43,['U096']
T7024,U117,2021-03-07,expense,makanan,8842.0,tunai,denpasar,pesan grabfood,2021-03,3.0,Sunday,True,$8842,USD,2021,1264406.0,essential,1,4,U117,316101.5,"['U150', 'U136', 'U021', 'U014']"
T5896,U008,2021-03-07,expense,tempat_tinggal,4013.0,bank_transfer,palembang,iuran kebersihan,2021-03,3.0,Sunday,True,4013,INR,2021,7745.09,essential,0,1,U008,7745.09,['U008']
T6510,U051,2021-03-08,expense,makanan,1702.0,kartu,surabaya,pesan grabfood,2021-03,3.0,Monday,False,1702,INR,2021,3284.86,essential,0,1,U051,3284.86,['U051']
T5487,U028,2021-03-08,expense,tempat_tinggal,35977.0,kartu,yogyakarta,bayar apartemen,2021-03,3.0,Monday,False,35977,INR,2021,69435.61,essential,0,1,U028,69435.61,['U028']
T3320,U063,2021-03-08,expense,tempat_tinggal,5658.0,tunai,surabaya,bayar kontrakan,2021-03,3.0,Monday,False,5658,INR,2021,10919.94,essential,0,1,U063,10919.94,['U063']
T0575,U068,2021-03-08,expense,pendidikan,9063.0,tunai,palembang,pelatihan online,2021-03,3.0,Monday,False,9063,INR,2021,17491.59,other,0,1,U068,17491.59,['U068']
T3798,U058,2021-03-08,expense,makanan,1000.0,qris,medan,makan malam,2021-03,3.0,Monday,False,-1000,INR,2021,1930.0,essential,0,1,U058,1930.0,['U058']
T7519,U083,2021-03-09,expense,makanan,1373.0,kartu,jakarta,ngopi di kafe,2021-03,3.0,Tuesday,False,1373,INR,2021,2649.89,essential,1,5,U083,529.978,"['U004', 'U091', 'U062', 'U052', 'U084']"
T5762,U107,2021-03-09,income,bonus,70223.0,qris,makassar,transaksi,2021-03,3.0,Tuesday,False,70223,INR,2021,135530.39,income,0,1,U107,135530.39,['U107']
T8971,U091,2021-03-09,expense,pendidikan,8853.0,tunai,balikpapan,pelatihan online,2021-03,3.0,Tuesday,False,₹8853,INR,2021,17086.29,other,0,1,U091,17086.29,['U091']
T11983,U007,2021-03-09,expense,tabungan,6004.0,bank_transfer,bandung,transfer tabungan,2021-03,3.0,Tuesday,False,6004,INR,2021,11587.72,other,0,1,U007,11587.72,['U007']
T13723,U123,2021-03-10,income,freelance,33728.0,qris,unknown,project website,2021-03,3.0,Wednesday,False,33728,INR,2021,65095.04,income,0,1,U123,65095.04,['U123']
T0171,U019,2021-03-10,expense,makanan,3125.0,tunai,palembang,makan siang,2021-03,3.0,Wednesday,False,₹3125,INR,2021,6031.25,essential,1,2,U019,3015.625,"['U106', 'U022']"
T9973,U005,2021-03-10,expense,kesehatan,7366.0,kartu,denpasar,kontrol dokter,2021-03,3.0,Wednesday,False,7366,INR,2021,14216.38,essential,0,1,U005,14216.38,['U005']
T0309,U073,2021-03-11,expense,tagihan,2095.0,kartu,palembang,bayar air,2021-03,3.0,Thursday,False,$2095,USD,2021,299585.0,essential,0,1,U073,299585.0,['U073']
T8034,U124,2021-03-11,income,freelance,56879.0,bank_transfer,jakarta,project website,2021-03,3.0,Thursday,False,56879,INR,2021,109776.47,income,0,1,U124,109776.47,['U124']
T3659,U059,2021-03-11,expense,transportasi,1261.0,tunai,balikpapan,bayar parkir,2021-03,3.0,Thursday,False,1261,INR,2021,2433.73,other,1,5,U059,486.746,"['U116', 'U003', 'U105', 'U076', 'U001']"
T9881,U066,2021-03-12,expense,transportasi,6441.0,qris,unknown,naik MRT,2021-03,3.0,Friday,False,₹6441,INR,2021,12431.13,other,1,5,U066,2486.2259999999997,"['U008', 'U021', 'U134', 'U147', 'U130']"
T12177,U134,2021-03-12,expense,tempat_tinggal,45096.0,tunai,medan,bayar apartemen,2021-03,3.0,Friday,False,₹45096,INR,2021,87035.28,essential,0,1,U134,87035.28,['U134']
T10279,U087,2021-03-13,income,freelance,46587.0,kartu,palembang,jasa konsultasi,2021-03,3.0,Saturday,True,46587,INR,2021,89912.91,income,0,1,U087,89912.91,['U087']
T4456,U047,2021-03-13,expense,makanan,440.0,qris,balikpapan,pesan shopeefood,2021-03,3.0,Saturday,True,440,INR,2021,849.2,essential,0,1,U047,849.2,['U047']
