transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,amount_raw,currency,year,amount_idr
T7408,U077,2021-02-20,expense,transportasi,780.0,kartu,surabaya,servis motor,2021-02,2.0,Saturday,True,780,INR,2021,1505.4
T12820,U044,2021-02-20,expense,makanan,761.0,tunai,makassar,sarapan,2021-02,2.0,Saturday,True,$761,USD,2021,108823.0
T12249,U045,2021-02-20,expense,makanan,4958.0,qris,bandung,pesan gofood,2021-02,2.0,Saturday,True,4958,INR,2021,9568.94
T5637,U063,2021-02-20,expense,makanan,870.0,tunai,palembang,pesan grabfood,2021-02,2.0,Saturday,True,870,INR,2021,1679.1
T13624,U116,2021-02-21,expense,kesehatan,6892.0,bank_transfer,balikpapan,beli obat,2021-02,2.0,Sunday,True,6892,INR,2021,13301.56
T7718,U110,2021-02-21,expense,tempat_tinggal,8105.0,qris,balikpapan,bayar sewa rumah,2021-02,2.0,Sunday,True,8105,INR,2021,15642.65
T6953,U142,2021-02-21,income,gaji,18885.0,kartu,palembang,transfer payroll,2021-02,2.0,Sunday,True,18885,INR,2021,36448.05
T12169,U136,2021-02-21,expense,pendidikan,2732.0,tunai,yogyakarta,les online,2021-02,2.0,Sunday,True,$2732,USD,2021,390676.0
T4786,U009,2021-02-21,expense,hiburan,4085.0,ewallet,palembang,langganan Netflix,2021-02,2.0,Sunday,True,4085,INR,2021,7884.05
T3356,U079,2021-02-22,expense,transportasi,2234.0,bank_transfer,bandung,naik KRL,2021-02,2.0,Monday,False,2234,INR,2021,4311.62
T11953,U051,2021-02-22,expense,pendidikan,3421.0,bank_transfer,balikpapan,beli alat tulis,2021-02,2.0,Monday,False,3421,INR,2021,6602.53
T3226,U039,2021-02-22,expense,makanan,2265.0,tunai,jakarta,pesan shopeefood,2021-02,2.0,Monday,False,2265,INR,2021,4371.45
T8403,U116,2021-02-22,expense,pendidikan,7996.0,bank_transfer,yogyakarta,bayar UKT,2021-02,2.0,Monday,False,7996,INR,2021,15432.28
T3870,U011,2021-02-22,expense,makanan,995.0,ewallet,makassar,beli air minum,2021-02,2.0,Monday,False,995,INR,2021,1920.35
T0089,U061,2021-02-23,expense,pendidikan,1512.0,bank_transfer,semarang,beli buku,2021-02,2.0,Tuesday,False,1512,INR,2021,2918.16
T0651,U038,2021-02-23,expense,tempat_tinggal,2693.0,qris,bandung,bayar sewa rumah,2021-02,2.0,Tuesday,False,2693,INR,2021,5197.49
T6305,U076,2021-02-23,expense,tagihan,6196.0,bank_transfer,surabaya,bayar air,2021-02,2.0,Tuesday,False,₹6196,INR,2021,11958.28
T12084,U066,2021-02-23,income,freelance,34187.0,tunai,surabaya,project website,2021-02,2.0,Tuesday,False,34187,INR,2021,65980.91
T4329,U052,2021-02-23,expense,makanan,189.0,kartu,unknown,pesan grabfood,2021-02,2.0,Tuesday,False,$189,USD,2021,27027.0
T3602,U143,2021-02-24,income,gaji,18584.0,tunai,jakarta,penerimaan gaji,2021-02,2.0,Wednesday,False,18584,INR,2021,35867.12
T1916,U100,2021-02-24,income,freelance,23426.0,tunai,palembang,jasa konsultasi,2021-02,2.0,Wednesday,False,23426,INR,2021,45212.18
T7327,U051,2021-02-24,expense,transportasi,1000.0,kartu,unknown,bayar parkir,2021-02,2.0,Wednesday,False,-1000,INR,2021,1930.0
T4433,U119,2021-02-24,expense,tempat_tinggal,7368.0,qris,bandung,bayar apartemen,2021-02,2.0,Wednesday,False,7368,INR,2021,14220.24
T1291,U036,2021-02-24,expense,hiburan,5984.0,bank_transfer,jakarta,beli tiket konser,2021-02,2.0,Wednesday,False,5984,INR,2021,11549.12
T3939,U011,2021-02-24,expense,hiburan,4995.0,qris,jakarta,streaming musik,2021-02,2.0,Wednesday,False,4995,INR,2021,9640.35
T13504,U087,2021-02-24,expense,makanan,1417.0,qris,semarang,sarapan,2021-02,2.0,Wednesday,False,1417,INR,2021,2734.81
T4767,U007,2021-02-25,expense,transportasi,6664.0,ewallet,palembang,bayar parkir,2021-02,2.0,Thursday,False,6664,INR,2021,12861.52
T3676,U136,2021-02-25,expense,tagihan,500.0,kartu,bandung,bayar internet,2021-02,2.0,Thursday,False,₹-500,INR,2021,965.0
T11036,U024,2021-02-26,expense,tempat_tinggal,7691.0,tunai,denpasar,bayar kos,2021-02,2.0,Friday,False,7691,INR,2021,14843.63
T6143,U072,2021-02-26,expense,transportasi,731.0,tunai,yogyakarta,bayar tol,2021-02,2.0,Friday,False,731,INR,2021,1410.83
T12328,U006,2021-02-26,expense,pendidikan,4546.0,kartu,makassar,beli alat tulis,2021-02,2.0,Friday,False,₹4546,INR,2021,8773.78
T5080,U111,2021-02-26,expense,makanan,3002.0,tunai,palembang,beli cemilan,2021-02,2.0,Friday,False,3002,INR,2021,5793.86
T8498,U105,2021-02-27,expense,tagihan,8562.0,tunai,medan,bayar BPJS,2021-02,2.0,Saturday,True,8562,INR,2021,16524.66
T4396,U100,2021-02-27,expense,tempat_tinggal,3935.0,kartu,palembang,bayar kontrakan,2021-02,2.0,Saturday,True,3935,INR,2021,7594.55
T8524,U078,2021-02-27,expense,tagihan,9689.0,tunai,palembang,bayar air,2021-02,2.0,Saturday,True,$9689,USD,2021,1385527.0
T1982,U089,2021-02-27,income,lainnya,49683.0,ewallet,palembang,keperluan pribadi,2021-02,2.0,Saturday,True,49683,INR,2021,95888.19
T11686,U146,2021-02-27,expense,transportasi,5885.0,qris,medan,bayar parkir,2021-02,2.0,Saturday,True,5885,INR,2021,11358.05
T3498,U143,2021-02-28,expense,kesehatan,2303.0,kartu,unknown,konsultasi kesehatan,2021-02,2.0,Sunday,True,2303,INR,2021,4444.79
T4923,U047,2021-02-28,income,investasi,42752.0,bank_transfer,medan,dividen investasi,2021-02,2.0,Sunday,True,42752,INR,2021,82511.36
T3325,U074,2021-02-28,income,freelance,69344.0,qris,makassar,project website,2021-02,2.0,Sunday,True,69344,INR,2021,133833.92
T6874,U148,2021-02-28,income,freelance,18437.0,bank_transfer,unknown,project website,2021-02,2.0,Sunday,True,18437,INR,2021,35583.41
T6136,U092,2021-03-01,expense,pendidikan,5726.0,kartu,makassar,bayar UKT,2021-03,3.0,Monday,False,5726,INR,2021,11051.18
T2207,U052,2021-03-01,income,bonus,78925.0,kartu,jakarta,transaksi,2021-03,3.0,Monday,False,78925,INR,2021,152325.25
T1904,U145,2021-03-01,expense,makanan,2560.0,bank_transfer,bandung,ngopi di kafe,2021-03,3.0,Monday,False,2560,INR,2021,4940.8
T4339,U086,2021-03-01,expense,tempat_tinggal,2892.0,qris,yogyakarta,bayar kontrakan,2021-03,3.0,Monday,False,2892,INR,2021,5581.56
T3221,U134,2021-03-01,expense,hiburan,8794.0,kartu,balikpapan,nonton bioskop,2021-03,3.0,Monday,False,8794,INR,2021,16972.42
T5301,U063,2021-03-02,expense,tempat_tinggal,8956.0,kartu,bandung,iuran kebersihan,2021-03,3.0,Tuesday,False,$8956,USD,2021,1280708.0
T2315,U100,2021-03-02,expense,makanan,2318.0,tunai,surabaya,pesan gofood,2021-03,3.0,Tuesday,False,₹2318,INR,2021,4473.74
T1176,U033,2021-03-02,expense,hiburan,2505.0,qris,makassar,liburan akhir pekan,2021-03,3.0,Tuesday,False,2505,INR,2021,4834.65
T5465,U042,2021-03-03,expense,hiburan,2717.0,qris,palembang,liburan akhir pekan,2021-03,3.0,Wednesday,False,₹2717,INR,2021,5243.81
T2123,U109,2021-03-04,expense,lainnya,2227.0,bank_transfer,bandung,belanja kebutuhan,2021-03,3.0,Thursday,False,2227,INR,2021,4298.11
T1786,U042,2021-03-04,expense,makanan,4195.0,bank_transfer,makassar,sarapan,2021-03,3.0,Thursday,False,4195,INR,2021,8096.35
T3095,U053,2021-03-04,expense,tagihan,8525.0,qris,unknown,bayar pulsa,2021-03,3.0,Thursday,False,₹8525,INR,2021,16453.25
T0824,U007,2021-03-04,expense,hiburan,3219.0,qris,palembang,streaming musik,2021-03,3.0,Thursday,False,3219,INR,2021,6212.67
T8494,U145,2021-03-05,expense,makanan,1530.0,tunai,medan,sarapan,2021-03,3.0,Friday,False,1530,INR,2021,2952.9
T7564,U128,2021-03-05,expense,makanan,2969.0,qris,palembang,sarapan,2021-03,3.0,Friday,False,2969,INR,2021,5730.17
T2336,U144,2021-03-05,expense,transportasi,404.0,bank_transfer,unknown,servis motor,2021-03,3.0,Friday,False,404,INR,2021,779.72
T7394,U102,2021-03-06,expense,hiburan,3482.0,bank_transfer,jakarta,beli tiket konser,2021-03,3.0,Saturday,True,3482,INR,2021,6720.26
T0491,U108,2021-03-06,expense,makanan,1023.0,kartu,semarang,makan siang,2021-03,3.0,Saturday,True,1023,INR,2021,1974.39
T3258,U096,2021-03-06,expense,tempat_tinggal,6051.0,qris,bandung,bayar kos,2021-03,3.0,Saturday,True,6051,INR,2021,11678.43
T7024,U117,2021-03-07,expense,makanan,8842.0,tunai,denpasar,makan di restoran,2021-03,3.0,Sunday,True,$8842,USD,2021,1264406.0
T5896,U008,2021-03-07,expense,tempat_tinggal,4013.0,bank_transfer,palembang,bayar apartemen,2021-03,3.0,Sunday,True,4013,INR,2021,7745.09
T6510,U051,2021-03-08,expense,makanan,1702.0,kartu,surabaya,jajan minimarket,2021-03,3.0,Monday,False,1702,INR,2021,3284.86
T5487,U028,2021-03-08,expense,tempat_tinggal,35977.0,kartu,yogyakarta,iuran kebersihan,2021-03,3.0,Monday,False,35977,INR,2021,69435.61
T3320,U063,2021-03-08,expense,tempat_tinggal,5658.0,tunai,surabaya,bayar kos,2021-03,3.0,Monday,False,5658,INR,2021,10919.94
T0575,U068,2021-03-08,expense,pendidikan,9063.0,tunai,palembang,les online,2021-03,3.0,Monday,False,9063,INR,2021,17491.59
T3798,U058,2021-03-08,expense,makanan,1000.0,qris,medan,makan siang,2021-03,3.0,Monday,False,-1000,INR,2021,1930.0
T7519,U083,2021-03-09,expense,makanan,1373.0,kartu,jakarta,sarapan,2021-03,3.0,Tuesday,False,1373,INR,2021,2649.89
T5762,U107,2021-03-09,income,bonus,70223.0,qris,makassar,transaksi,2021-03,3.0,Tuesday,False,70223,INR,2021,135530.39
T8971,U091,2021-03-09,expense,pendidikan,8853.0,tunai,balikpapan,les online,2021-03,3.0,Tuesday,False,₹8853,INR,2021,17086.29
T11983,U007,2021-03-09,expense,tabungan,6004.0,bank_transfer,bandung,simpan dana darurat,2021-03,3.0,Tuesday,False,6004,INR,2021,11587.72
T13723,U123,2021-03-10,income,freelance,33728.0,qris,unknown,project website,2021-03,3.0,Wednesday,False,33728,INR,2021,65095.04
T0171,U019,2021-03-10,expense,makanan,3125.0,tunai,palembang,pesan gofood,2021-03,3.0,Wednesday,False,₹3125,INR,2021,6031.25
T9973,U005,2021-03-10,expense,kesehatan,7366.0,kartu,denpasar,beli obat,2021-03,3.0,Wednesday,False,7366,INR,2021,14216.38
T0309,U073,2021-03-11,expense,tagihan,2095.0,kartu,palembang,bayar listrik,2021-03,3.0,Thursday,False,$2095,USD,2021,299585.0
T8034,U124,2021-03-11,income,freelance,56879.0,bank_transfer,jakarta,jasa konsultasi,2021-03,3.0,Thursday,False,56879,INR,2021,109776.47
T3659,U059,2021-03-11,expense,transportasi,1261.0,tunai,balikpapan,naik grab,2021-03,3.0,Thursday,False,1261,INR,2021,2433.73
T9881,U066,2021-03-12,expense,transportasi,6441.0,qris,unknown,servis motor,2021-03,3.0,Friday,False,₹6441,INR,2021,12431.13
T12177,U134,2021-03-12,expense,tempat_tinggal,45096.0,tunai,medan,bayar kontrakan,2021-03,3.0,Friday,False,₹45096,INR,2021,87035.28
T10279,U087,2021-03-13,income,freelance,46587.0,kartu,palembang,pendapatan project,2021-03,3.0,Saturday,True,46587,INR,2021,89912.91
T4456,U047,2021-03-13,expense,makanan,440.0,qris,balikpapan,sarapan,2021-03,3.0,Saturday,True,440,INR,2021,849.2
T9629,U103,2021-03-13,expense,transportasi,6201.0,tunai,jakarta,bayar parkir,2021-03,3.0,Saturday,True,6201,INR,2021,11967.93
T9860,U115,2021-03-14,expense,transportasi,7989.0,qris,denpasar,bayar tol,2021-03,3.0,Sunday,True,7989,INR,2021,15418.77
T5639,U017,2021-03-14,income,gaji,62348.0,kartu,yogyakarta,transfer payroll,2021-03,3.0,Sunday,True,62348,INR,2021,120331.64
T12977,U084,2021-03-14,expense,hiburan,367.0,bank_transfer,medan,langganan Netflix,2021-03,3.0,Sunday,True,367,INR,2021,708.31
T3195,U040,2021-03-14,expense,hiburan,2323.0,bank_transfer,balikpapan,beli tiket konser,2021-03,3.0,Sunday,True,2323,INR,2021,4483.39
T11977,U138,2021-03-14,income,lainnya,47508.0,kartu,unknown,keperluan pribadi,2021-03,3.0,Sunday,True,47508,INR,2021,91690.44
T7417,U106,2021-03-15,expense,tempat_tinggal,9379.0,kartu,bandung,bayar kontrakan,2021-03,3.0,Monday,False,9379,INR,2021,18101.47
T10593,U022,2021-03-15,expense,makanan,493.0,kartu,unknown,ngopi di kafe,2021-03,3.0,Monday,False,₹493,INR,2021,951.49
T6124,U047,2021-03-16,income,freelance,55013.0,kartu,semarang,project website,2021-03,3.0,Tuesday,False,₹55013,INR,2021,106175.09
T0776,U128,2021-03-16,expense,makanan,6856.0,ewallet,jakarta,makan siang,2021-03,3.0,Tuesday,False,6856,INR,2021,13232.08
T8649,U018,2021-03-16,expense,makanan,8067.0,ewallet,yogyakarta,jajan minimarket,2021-03,3.0,Tuesday,False,8067,INR,2021,15569.31
T7287,U051,2021-03-16,expense,transportasi,8951.0,kartu,medan,bayar tol,2021-03,3.0,Tuesday,False,8951,INR,2021,17275.43
T7592,U142,2021-03-17,expense,tabungan,4922.0,tunai,bandung,tabungan masa depan,2021-03,3.0,Wednesday,False,4922,INR,2021,9499.46
T12103,U046,2021-03-17,expense,transportasi,6454.0,bank_transfer,surabaya,naik MRT,2021-03,3.0,Wednesday,False,6454,INR,2021,12456.22
T2701,U079,2021-03-17,expense,hiburan,6530.0,qris,yogyakarta,main game,2021-03,3.0,Wednesday,False,6530,INR,2021,12602.9
T2038,U053,2021-03-17,expense,kesehatan,8658.0,tunai,balikpapan,tes kesehatan,2021-03,3.0,Wednesday,False,8658,INR,2021,16709.94
T13189,U021,2021-03-17,expense,tabungan,8006.0,tunai,unknown,simpan dana darurat,2021-03,3.0,Wednesday,False,8006,INR,2021,15451.58
T9202,U041,2021-03-17,expense,transportasi,3328.0,qris,denpasar,naik grab,2021-03,3.0,Wednesday,False,3328,INR,2021,6423.04
T12069,U044,2021-03-18,expense,tempat_tinggal,7744.0,bank_transfer,medan,bayar apartemen,2021-03,3.0,Thursday,False,7744,INR,2021,14945.92
T11668,U143,2021-03-18,expense,makanan,231.0,qris,denpasar,pesan grabfood,2021-03,3.0,Thursday,False,231,INR,2021,445.83
T8883,U011,2021-03-18,expense,kesehatan,7316.0,kartu,balikpapan,beli vitamin,2021-03,3.0,Thursday,False,$7316,USD,2021,1046188.0
T5211,U139,2021-03-18,expense,pendidikan,1707.0,qris,medan,pelatihan online,2021-03,3.0,Thursday,False,1707,INR,2021,3294.51
T12649,U086,2021-03-19,expense,transportasi,7457.0,kartu,surabaya,naik grab,2021-03,3.0,Friday,False,7457,INR,2021,14392.01
T4321,U090,2021-03-19,expense,makanan,8624.0,tunai,yogyakarta,pesan gofood,2021-03,3.0,Friday,False,8624,INR,2021,16644.32
T2262,U020,2021-03-19,expense,hiburan,4398.0,bank_transfer,balikpapan,liburan akhir pekan,2021-03,3.0,Friday,False,4398,INR,2021,8488.14
T11413,U078,2021-03-20,expense,makanan,2543.0,bank_transfer,balikpapan,makan di restoran,2021-03,3.0,Saturday,True,2543,INR,2021,4907.99
T7891,U090,2021-03-20,expense,kesehatan,1383.0,bank_transfer,unknown,tes kesehatan,2021-03,3.0,Saturday,True,1383,INR,2021,2669.19
T5337,U079,2021-03-21,expense,makanan,2627.0,bank_transfer,bandung,ngopi di kafe,2021-03,3.0,Sunday,True,2627,INR,2021,5070.11
T4109,U114,2021-03-22,expense,makanan,9201.0,tunai,denpasar,makan siang,2021-03,3.0,Monday,False,9201,INR,2021,17757.93
T4269,U024,2021-03-22,expense,pendidikan,1716.0,qris,makassar,bayar UKT,2021-03,3.0,Monday,False,₹1716,INR,2021,3311.88
T5826,U047,2021-03-23,expense,transportasi,9612.0,bank_transfer,medan,naik KRL,2021-03,3.0,Tuesday,False,9612,INR,2021,18551.16
T1771,U123,2021-03-23,expense,transportasi,3957.0,kartu,makassar,naik grab,2021-03,3.0,Tuesday,False,3957,INR,2021,7637.01
T13539,U059,2021-03-24,expense,tagihan,5223.0,tunai,makassar,bayar pulsa,2021-03,3.0,Wednesday,False,₹5223,INR,2021,10080.39
T9700,U075,2021-03-24,expense,transportasi,3210.0,kartu,palembang,servis motor,2021-03,3.0,Wednesday,False,3210,INR,2021,6195.3
T2302,U021,2021-03-24,expense,transportasi,4450.0,bank_transfer,medan,naik grab,2021-03,3.0,Wednesday,False,4450,INR,2021,8588.5
T3622,U066,2021-03-25,expense,tagihan,279.0,tunai,balikpapan,bayar WiFi,2021-03,3.0,Thursday,False,279,INR,2021,538.47
T6656,U007,2021-03-25,expense,tabungan,500.0,bank_transfer,yogyakarta,menabung bulanan,2021-03,3.0,Thursday,False,-500,INR,2021,965.0
T2648,U033,2021-03-26,expense,tempat_tinggal,6798.0,tunai,bandung,bayar kos,2021-03,3.0,Friday,False,6798,INR,2021,13120.14
T12814,U060,2021-03-26,expense,makanan,2521.0,qris,semarang,jajan minimarket,2021-03,3.0,Friday,False,2521,INR,2021,4865.53
T11676,U067,2021-03-26,expense,hiburan,8677.0,qris,yogyakarta,streaming musik,2021-03,3.0,Friday,False,$8677,USD,2021,1240811.0
T10834,U066,2021-03-26,expense,makanan,6819.0,kartu,balikpapan,beli cemilan,2021-03,3.0,Friday,False,6819,INR,2021,13160.67
T10100,U092,2021-03-26,expense,makanan,2268.0,tunai,yogyakarta,pesan grabfood,2021-03,3.0,Friday,False,2268,INR,2021,4377.24
T3570,U139,2021-03-27,expense,makanan,2214.0,qris,jakarta,pesan grabfood,2021-03,3.0,Saturday,True,2214,INR,2021,4273.02
T9954,U104,2021-03-27,income,investasi,26154.0,bank_transfer,medan,profit reksa dana,2021-03,3.0,Saturday,True,26154,INR,2021,50477.22
T0217,U143,2021-03-27,expense,transportasi,5733.0,kartu,palembang,naik grab,2021-03,3.0,Saturday,True,5733,INR,2021,11064.69
T3743,U024,2021-03-27,expense,pendidikan,7829.0,qris,balikpapan,beli alat tulis,2021-03,3.0,Saturday,True,₹7829,INR,2021,15109.97
T0826,U074,2021-03-28,expense,tempat_tinggal,9917.0,bank_transfer,surabaya,bayar kontrakan,2021-03,3.0,Sunday,True,9917,INR,2021,19139.81
T5909,U062,2021-03-28,expense,tempat_tinggal,3859.0,qris,palembang,bayar apartemen,2021-03,3.0,Sunday,True,3859,INR,2021,7447.87
T9050,U046,2021-03-28,income,lainnya,42834.0,qris,surabaya,transaksi harian,2021-03,3.0,Sunday,True,42834,INR,2021,82669.62
T11602,U006,2021-03-29,expense,hiburan,5625.0,tunai,bandung,streaming musik,2021-03,3.0,Monday,False,Rs.5625,INR,2021,10856.25
T12385,U138,2021-03-29,expense,tempat_tinggal,16454.0,bank_transfer,semarang,bayar apartemen,2021-03,3.0,Monday,False,16454,INR,2021,31756.22
T4779,U066,2021-03-29,expense,hiburan,6127.0,bank_transfer,balikpapan,streaming musik,2021-03,3.0,Monday,False,₹6127,INR,2021,11825.11
T8163,U016,2021-03-29,expense,hiburan,7845.0,tunai,surabaya,nonton bioskop,2021-03,3.0,Monday,False,7845,INR,2021,15140.85
T10190,U013,2021-03-29,income,bonus,61820.0,qris,surabaya,transaksi,2021-03,3.0,Monday,False,61820,INR,2021,119312.6
T12190,U029,2021-03-30,expense,tagihan,9423.0,kartu,jakarta,bayar WiFi,2021-03,3.0,Tuesday,False,9423,INR,2021,18186.39
T12470,U061,2021-03-30,expense,pendidikan,1134.0,tunai,medan,pelatihan online,2021-03,3.0,Tuesday,False,1134,INR,2021,2188.62
T1317,U124,2021-03-30,expense,tabungan,8044.0,kartu,denpasar,tabungan masa depan,2021-03,3.0,Tuesday,False,8044,INR,2021,15524.92
T13958,U022,2021-03-31,expense,tagihan,6149.0,ewallet,unknown,bayar BPJS,2021-03,3.0,Wednesday,False,6149,INR,2021,11867.57
T9927,U089,2021-03-31,expense,tagihan,7494.0,bank_transfer,bandung,bayar BPJS,2021-03,3.0,Wednesday,False,7494,INR,2021,14463.42
T7475,U027,2021-04-01,expense,makanan,614.0,ewallet,denpasar,pesan gofood,2021-04,4.0,Thursday,False,614,INR,2021,1185.02
T8371,U033,2021-04-01,expense,tempat_tinggal,3890.0,tunai,bandung,bayar sewa rumah,2021-04,4.0,Thursday,False,3890,INR,2021,7507.7
T6942,U036,2021-04-01,expense,kesehatan,7649.0,kartu,makassar,beli vitamin,2021-04,4.0,Thursday,False,7649,INR,2021,14762.57
T2782,U093,2021-04-01,expense,makanan,7849.0,ewallet,semarang,ngopi di kafe,2021-04,4.0,Thursday,False,₹7849,INR,2021,15148.57
T6261,U135,2021-04-02,expense,pendidikan,3432.0,kartu,medan,bayar kursus,2021-04,4.0,Friday,False,3432,INR,2021,6623.76
T7552,U118,2021-04-03,expense,pendidikan,1920.0,tunai,denpasar,bayar UKT,2021-04,4.0,Saturday,True,1920,INR,2021,3705.6
T8073,U045,2021-04-03,expense,makanan,9447.0,bank_transfer,semarang,pesan shopeefood,2021-04,4.0,Saturday,True,9447,INR,2021,18232.71
T4053,U111,2021-04-03,expense,tempat_tinggal,45370.0,tunai,bandung,bayar apartemen,2021-04,4.0,Saturday,True,45370,INR,2021,87564.1
T13492,U055,2021-04-03,expense,makanan,1196.0,tunai,yogyakarta,pesan shopeefood,2021-04,4.0,Saturday,True,1196,INR,2021,2308.28
T12805,U038,2021-04-04,expense,tempat_tinggal,1456.0,bank_transfer,makassar,bayar kontrakan,2021-04,4.0,Sunday,True,1456,INR,2021,2810.08
T0196,U025,2021-04-04,expense,makanan,7271.0,qris,semarang,pesan grabfood,2021-04,4.0,Sunday,True,7271,INR,2021,14033.03
T5891,U142,2021-04-04,expense,makanan,2770.0,bank_transfer,bandung,makan siang,2021-04,4.0,Sunday,True,2770,INR,2021,5346.1
T13847,U068,2021-04-04,expense,lainnya,474.0,kartu,medan,pengeluaran lainnya,2021-04,4.0,Sunday,True,$474,USD,2021,67782.0
T5761,U057,2021-04-04,income,bonus,69376.0,tunai,bandung,transaksi,2021-04,4.0,Sunday,True,69376,INR,2021,133895.68
T13416,U036,2021-04-04,expense,tagihan,8458.0,kartu,makassar,bayar WiFi,2021-04,4.0,Sunday,True,8458,INR,2021,16323.94
T5030,U122,2021-04-04,expense,makanan,8285.0,qris,jakarta,makan di restoran,2021-04,4.0,Sunday,True,8285,INR,2021,15990.05
T13707,U020,2021-04-05,expense,tempat_tinggal,3841.0,bank_transfer,yogyakarta,bayar sewa rumah,2021-04,4.0,Monday,False,3841,INR,2021,7413.13
T3654,U076,2021-04-05,income,lainnya,69656.0,kartu,makassar,belanja kebutuhan,2021-04,4.0,Monday,False,69656,INR,2021,134436.08
T3070,U134,2021-04-05,expense,makanan,3570.0,bank_transfer,palembang,makan di restoran,2021-04,4.0,Monday,False,3570,INR,2021,6890.1
T2806,U020,2021-04-05,expense,pendidikan,4801.0,kartu,makassar,bayar UKT,2021-04,4.0,Monday,False,4801,INR,2021,9265.93
T0024,U051,2021-04-05,expense,transportasi,9531.0,kartu,jakarta,bayar tol,2021-04,4.0,Monday,False,9531,INR,2021,18394.83
T11180,U113,2021-04-05,expense,transportasi,1226.0,qris,balikpapan,isi bensin,2021-04,4.0,Monday,False,1226,INR,2021,2366.18
T12733,U057,2021-04-06,expense,makanan,4051.0,kartu,bandung,pesan grabfood,2021-04,4.0,Tuesday,False,4051,INR,2021,7818.43
T8830,U013,2021-04-07,expense,pendidikan,2819.0,kartu,yogyakarta,bayar kursus,2021-04,4.0,Wednesday,False,2819,INR,2021,5440.67
T1019,U022,2021-04-07,expense,tempat_tinggal,9157.0,tunai,balikpapan,bayar apartemen,2021-04,4.0,Wednesday,False,9157,INR,2021,17673.01
T8849,U117,2021-04-07,expense,tagihan,9681.0,tunai,jakarta,bayar BPJS,2021-04,4.0,Wednesday,False,9681,INR,2021,18684.33
T10799,U047,2021-04-07,expense,tagihan,6689.0,tunai,unknown,bayar listrik,2021-04,4.0,Wednesday,False,6689,INR,2021,12909.77
